x,y
0.32319481392117644,0.5842595162997959
0.32570741442534723,0.7313613828883305
0.329668445620915,0.5962401941701498
0.3330024657291001,0.6910222637709555
0.3349959688919273,0.6783473463673357
0.3351746591494349,0.5808742675553296
0.3444169701220027,0.5339930046983632
0.34800879286934616,0.5277426857152736
0.35174682158758874,0.12704020647526493
0.35781726995786667,0.699212996554062
0.35782695934169106,0.5082397624687678
0.36323976019359805,0.4241032358836473
0.3648859839013723,0.22541086090934548
0.3656190873671856,0.7109884144913186
0.36607449772047085,0.3942040260119232
0.3688240060019745,0.41184263395265164
0.3696498749466268,0.48869534740577375
0.37025075479039493,0.5700500279402456
0.3709268274575275,0.33050165485439453
0.37194431249415016,0.604634512241672
0.37342370735353736,0.4472675593188464
0.3764041595819979,0.6585468006562629
0.38231745203150647,0.43469541399722245
0.3972025777261542,0.3158541094668966
0.4151082201975932,-0.1120648414676968
0.4167535378026932,-0.040616833354938486
0.4195637917308277,0.06447692322490217
0.4273037848574962,0.04556892865319062
0.43617342389567937,-0.1739867903192609
0.4368931721756102,0.34059779381269895
0.4377277390071145,-0.3298047041335084
0.4383098811224275,-0.10964652820939524
0.4394817751674749,0.1446610360545777
0.44214075540417663,0.028692404647491232
0.44390898141585244,-0.034042183697598816
0.4467401517308447,-0.3746337651743554
0.4512540549640983,-0.09739581910797157
0.45164840826085906,-0.2345574324124181
0.45781164889742754,-0.1568955940284058
0.4716325343203678,-0.01690161404136159
0.4755665730836416,-0.13120469786656952
0.47809379567067456,-0.177491803776741
0.4803591785100161,0.03525590504196563
0.4803885080134066,-0.100638016977451
0.49368264574711207,-0.1767403267941292
0.5009951255234587,-0.26362909085695296
0.5025595633825504,0.053214483798883494
0.5029668331126184,0.0953830190277547
0.5030831653078097,0.08934762385898554
0.5092724471639539,0.046021413063347616
0.5282242775850605,-0.044874205163280334
0.5333101629987506,-0.016557697767331736
0.5358516625316159,0.3957342793081307
0.5368781929244097,0.1827625885533236
0.5451221661797199,0.3445233944080212
0.5524689394975455,0.20345163675858835
0.5568946791368349,0.3100889120807734
0.5577608284274495,0.34060952915194975
0.5611961860656249,0.33101955236463965
0.5614330800633979,0.3162210625903135
0.5659446430505314,0.3093973797019446
0.5680986526260692,0.3883018693812455
0.5682914046591072,0.5927104287368206
0.5683675815729324,0.39097856749970306
0.5684096152471901,0.41678388305835207
0.5873036334639846,0.5801131106414265
0.5904818044629861,0.5966702250341601
0.5934113295689697,0.6873254976908156
0.5938934926247718,0.7221631136616001
0.5946247799344488,0.6164276908978434
0.5982371851051667,0.4775099565130153
0.5991547806042924,0.6247839134950757
0.6043340048360264,0.5083783627426557
0.6071937062184846,0.7108539551412284
0.6121489970657575,0.7487687472416797
0.6153961784334937,0.5249292144360679
0.617441708804297,0.5865939300193248
0.6213248602513616,0.9197934772936844
0.6221087710398319,0.6513672700470877
0.6227765866031991,0.6239426055678108
0.624916705305911,0.46007984652943235
0.6257366699625353,0.644785702562928
0.6276819214639752,0.7907159117873465
0.6301331125022921,1.0339492654794173
0.6303144424842815,0.9502014701791677
0.6337257689509791,0.8213962184694092
0.6408804349960188,0.9892785203163601
0.6508390701366923,1.1125514708789677
0.6513781432265774,1.0437390353231257
0.6575517771578194,1.0100832071331656
0.6586227819424226,1.4974504639500075
0.6610474176084522,1.4362729286828237
0.6677869061450377,1.1225288411630632
0.6694217430745488,1.0658098921004102
0.6748809435823302,1.4008480177925435
0.6834629351721363,1.1840873177903508
0.6982963755517612,1.2376775087871978
0.701355379236693,1.3226052084309754
0.7042609711183354,1.0296835145057308
0.7045813081895725,1.2541147108692292
0.7059975650817732,1.057915783785465
0.7065281631717975,0.8790381423956195
0.7081153619776038,1.4222418266540355
0.7120969869436473,0.901577200281465
0.7127020269829002,1.1784985137508448
0.7166778860553562,0.9363281133968568
0.7247899531024389,1.2177845537265717
0.7266584615621408,0.9670440607876052
0.728428676369672,1.2930894440164553
0.7307217914103388,0.9560834205356269
0.7349451885621964,0.9972227327699332
0.7370864936885216,0.8610118042051432
0.7385230561433468,1.097761382692805
0.7460634091367166,0.5591934822155742
0.7556861489509374,0.5152484833801193
0.760849147057386,0.35645771753006406
0.7616039143074941,0.5280177327010156
0.7671166283794725,0.20284875346078513
0.772826621612374,0.285522408613185
0.7761807231738822,0.28088508179429855
0.7791638007693242,-0.044965115558234015
0.7799758081188035,0.10120432921617595
0.782477992600202,0.06059486913776069
0.7827355919753762,-0.13159957803338707
0.7853585837137692,-0.07479942651906102
0.7887301429407455,0.23634818817416092
0.7905241330570334,-0.10555884193797604
0.7919641352916398,-0.25590070439337875
0.7968671837251966,-0.13801057454308008
0.8016025985027602,-0.48689243467349685
0.8018721775350193,-0.35140588405400996
0.8021476420801591,-0.40878428309435466
0.8023741823372101,-0.1764014961784408
0.8187035102039255,-0.26948211383347875
0.8192020670641583,-0.24245272797666406
0.8276993588036342,-0.3327555873246171
0.8310069924335378,-0.5732284838451732
0.8405377001184887,-0.2015308411274206
0.8538985671256417,-0.1639104739408953
0.8550546861316567,-0.33299525194138824
0.8691273895612258,-0.27081505820992524
0.871423255048698,-0.21840992949444377
0.873276070344208,-0.06421168105895647
0.8759326347420947,-0.054715189340679204
0.8790691615146757,-0.40362406084939756
0.881232246338927,-0.3036355852180719
0.8826411906361166,-0.30243235377167454
0.8899632871420051,-0.19314787530815747
0.8905571879288573,-0.12782543430446291
0.8999651948366754,-0.09839250278533235
0.9000878368097077,-0.17625933960865087
0.9006486211550919,-0.195212647731976
0.9011395352502948,-0.07241829397640195
0.9017960513709921,-0.1458242692080176
0.9093159589724725,-0.21358402196448315
0.9121228864331543,-0.08673349567005381
0.9144031132693238,-0.31932355097376475
0.9181980753805731,-0.23968169997059502
0.9204025710930878,0.04726140769819681
0.9219033377990289,-0.37171189552437317
0.924867628615565,-0.4810340413961256
0.9304865334026656,-0.011783542905295263
0.9321012263118122,-0.3374528699308468
0.9331401019825216,-0.28954715807207143
0.9455532358421244,-0.0019119702089691604
0.9508098500841222,-0.32380604106874766
0.9514287637535932,-0.38213394519192506
0.9521954098154773,-0.18441334082309482
0.9581393536837052,-0.31959447951882614
0.9588017621528665,-0.2322871612231046
0.9658365319921276,-0.358672384827624
0.9732647911186689,-0.4677954786077168
0.9744951380872597,-0.32089077622720175
0.9772414309225871,-0.3120979702481943
0.9790388199339376,-0.5717107746551495
0.9820047415219545,-0.5406781158115515
0.9833235733884662,-0.7510024305085032
0.9920814661883615,-0.5109084189847671
0.9935673628631737,-0.5375084018732276
0.9946538286442945,-0.621642490616348
